term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
owlery,-0.007955513333096999,-0.008780467140561297,-0.0075862272844933265,-0.006402329453785605,0.0007077933486564614,-0.010851385600609534,0.03285857024463063,0.014865051807929847,-0.023317085542761077,-0.03787717480024804
ripper,-0.013572955376091071,-0.014454593766464043,0.013408915954028204,0.03699866991091322,-0.005533619045959279,0.0019039236188133637,-0.009696392805384615,0.02664417157731835,-0.005219446769108901,-0.002330337048277136
hedidn,-0.022910734837775858,-0.021855804659673978,0.0205381622038937,-0.01868066075647996,-0.0018622075506410703,-0.003655231561486362,-0.038614701075598286,-0.0005312542908904856,0.024077130492303686,0.020661063531266906
governors,0.006803503723695298,-0.0017870477611999815,0.0018638058337223861,0.00319223735431281,-0.01792499296068674,0.01700725552762497,-0.0452931862416489,-0.012782220468617034,-0.00023920068183821958,-0.026345346389051345
banquet,-0.02725838460622937,-0.02561637583537122,0.02412150712042055,-0.050515819015878004,0.00031615289975643976,-0.007857476352455576,0.02064199611623881,0.05009446458621114,-0.009093873844727917,-0.010310789425317986
bathrobe,-0.02725838460622937,-0.02561637583537122,0.02412150712042055,-0.050515819015878004,0.00031615289975643976,-0.007857476352455576,-0.03979979600502949,-0.023791211164633442,0.024172610717293947,0.02371508638920374
hamburger,-0.02725838460622937,-0.02561637583537122,0.02412150712042055,-0.050515819015878004,0.00031615289975643976,-0.007857476352455576,-0.013986238867714083,-0.009465694143450453,-0.017476478727609674,0.01269743796611336
mommy,-0.027258384606229365,-0.02561637583537122,0.024121507120420545,-0.05051581901587801,0.0003161528997564411,-0.00785747635245558,-0.0025589190680346545,0.033967545217237424,0.0010021441196479033,0.055471922743255464
peas,-0.027258384606229365,-0.02561637583537122,0.024121507120420545,-0.05051581901587801,0.0003161528997564411,-0.00785747635245558,-0.021060088556918176,-0.00748250669299612,-0.01021920838671423,-0.04731978443765814
stonewall,-0.027258384606229365,-0.02561637583537122,0.024121507120420545,-0.05051581901587801,0.0003161528997564411,-0.00785747635245558,0.031345558332387294,-0.004038250648397905,0.02275238719617872,-0.014452449243487432
headquarters,0.010079981156965286,0.002817973326796447,0.0021185115194012447,0.0011323617143802875,0.0029402944027148697,-0.022817240414547274,-0.06833664852861444,-0.003980307170561322,-0.03756761453480041,-0.08034688760870154
invitation,-0.0018298540748568765,0.014949735296200374,0.0022195772310082467,-0.00031461879196930477,0.0026038858837430894,0.00212321959055787,-0.01942850570345794,-0.009104146457197978,0.04972572594086194,-0.08762627000475778
campsite,-0.007382094266753016,-0.0018995060241019154,-0.029557294692212847,-6.345563786587497e-05,0.0042348728166789,-0.0015685212146826831,0.016094995075638777,0.02470637423970046,-0.03234662648941649,0.016425350201181618
slime,0.015513834968598563,-0.004644365008740622,-0.001560897095732292,-0.004285192191096959,-0.023953313300587812,0.022727994289604116,0.020791066877912014,0.00778512755775903,0.013660266882472214,0.002590758156361028
te,-0.003460051627844127,0.01652539736267677,0.0020202020019324932,-0.0003983241324330824,-0.002091250403788151,-0.00034814730154897035,0.054484409268132056,0.03733643585480178,0.06728849329683258,-0.07829941895392604
reg,0.01138985315587645,0.0023881873668173455,0.005028719039278401,0.0003552841317907579,0.03941203359710821,0.021596993932463344,-0.006439498541601777,0.02694667164690431,-0.0015092225879975855,0.03137862341021828
wizengamot,0.01239614802961552,0.00022294199212778264,0.002178921811096525,0.001298895424061506,0.00782098964354949,-0.021529034356756495,-0.013294959662281294,0.006455225835259639,0.015118801970115996,-0.006076905138923254
mate,0.007811744743059294,0.0025844709843068445,-0.001039162732611665,0.00081676109476918,0.008732923192441152,-0.0124353818813625,-0.014915535428202313,-0.042535243910862525,-0.02304623594105593,-0.0802028507258759
dudleys,0.01505013776514448,-0.0032190982195383277,0.0007120534994991907,0.0006151002237268275,-0.003599124770618905,-0.02430977082013831,0.0465895606872261,0.013889090320663114,0.0456198222336076,0.030679717451918134
atrium,0.013711059936099727,-0.001055090387413151,0.0025622332550963487,0.0012927049138461923,0.014476452915453368,-0.015787980807745815,0.02721391394261274,-0.046699105721110384,-0.021894467166583432,-0.003915785192738639
lily,-0.0017410668811095927,-0.005233649028060818,0.008974709348461793,0.002891035059482417,0.0165719821153949,0.007513005818079818,0.022410408221231706,-0.045808596544316287,0.07684472349705238,0.03713135852849539
cabin,-0.002469563653568588,-0.004475867157973119,-0.003582915976876653,0.011555342886566866,-0.004600218609487441,-0.0024076412000356407,0.03331057464297909,-0.016651909324266086,-0.017804038111901732,0.02282662687404654
carriage,-0.004935476915074164,-0.0016141390907079937,-0.011363597278142736,0.007582783941680819,0.001370371207623665,-0.004466386775922425,0.030477601117527467,-0.07173926630275196,-0.054610748587648826,-0.03431448399239304
headstone,-0.0033367609506360007,-0.0008131850497815317,-0.021619701107425237,-1.0117536195390563e-05,0.01274883467334542,0.004937974884251612,-0.018744226327425704,0.009473697421823343,0.033616613025825415,0.027602195833695047
motorcycle,-0.022420592461435792,-0.02223626010235805,0.0214062023108452,-0.04390560113938189,0.003118599361937571,-0.006518731508708542,0.019283469499352033,-0.027455820827306233,0.009814016357018398,0.022261405780375783
abou,-0.007739285897977499,-0.008041095483362997,0.0055964306606664975,-0.005269690885420904,-0.0013347742630302995,-0.01147971466734785,0.034120428513474785,-0.028683085580200184,-0.023665928150921597,0.0502628936643835
stunning,0.006805774132705753,0.00040168980497013487,-0.0050126262588097,0.0005896076931286329,0.01840773444566048,-0.00034671357763057446,0.08195163550362711,0.03521556991130628,0.0009387623030425346,-0.10974616016662513
aurors,0.002979693989597148,0.006172413368441712,-0.0029215977194471717,0.00042959058459412835,0.002492473346549608,-0.010915894701383912,-0.02670889782579135,0.013818369433397485,-0.017916393463449466,-0.01426516492066653
skrewt,-0.007707794949548613,-0.0007981972469351963,-0.028123772580105524,-0.0001403422498562094,0.003926632248815937,-0.00033715096340747335,-0.017601250710382352,-0.036989155749427106,-0.007647071184567032,-0.0254615238123261
dwarf,0.0082883860137656,-0.007975093024647292,0.0024999804071688904,-0.011879888190565574,-0.0204591268691603,0.01979222585518167,0.03612356447813145,0.014954384014237269,-0.007976167229449948,0.0028274457847453915
ernie,0.007059589540812058,-0.0011679553957829021,0.0007351850941166195,0.0029099034091139104,-0.010582050090951913,0.004252466700316324,0.04796999682356288,0.029646025505788046,-0.04998178671415194,0.028197676995376064
mon,-0.010854916860419252,-0.003754644822502722,-0.005071389733700408,0.008589677778395324,-0.0014906955885003938,4.5141744981326025e-06,-0.04566917914319075,-0.05806950216373609,0.011888673647218174,0.10943572904256439
ofhis,-0.020310874391721932,-0.019520950330726802,0.01832548540171278,-0.0059365436304383784,-0.0026016732968936885,-0.0019227997801270678,0.043647791008778275,0.02330085111394094,0.00867866425112331,0.010263237527403393
unfogging,-0.013576635545447273,-0.012758688870418047,0.007859348340075503,0.0322782375075857,-0.004457291421432537,0.0031319365534239036,-0.009287894093737516,0.018445668297316406,0.0006264013702843281,-0.025472333848105377
yo,-0.0049615664003618025,0.01313923259627804,0.004499822210957696,0.004247500828270749,-0.0039811362941421895,-0.0005112978243754287,0.029221940135697275,0.037897422323873574,-0.008888126847665769,-0.0028354928271716886
mistress,0.004041113707171204,0.00879900819373651,0.0029329162830928394,0.0003218111055289634,0.00499086740371271,-0.00663060110992222,-0.03315019950345125,0.028754019781516232,-0.015638353982915045,-0.030623773025246256
memories,0.00595289784962246,0.003202788332239192,-0.002311041531888147,-0.0005532667173162388,0.003259135177466286,0.0020283622428200914,0.10492686866804354,0.02381503405647997,-0.062495690279110824,-0.04341773012226258
paddock,-0.009554969927357196,-0.009473184562532929,-0.0013129900825620438,0.021378807943976102,-0.004713219342521232,0.004250829771364245,0.031060599568042267,-0.01811590794395623,-0.049417172029540775,-0.06797232815776401
pixies,0.012141511452436294,-0.005218990661821195,-0.0002380987346301889,-0.0006231317792613154,-0.021290317156754706,0.020435535342183453,0.012053437187387873,-0.026293887533855812,0.02064217731819636,-0.04386102515409002
wh,-0.0031338454082953156,0.01344018547819971,0.0036855330224061537,0.0019819130084292353,-0.0039425354425325345,5.507484171319505e-05,0.026710828846021713,-0.01061594543347651,0.012516111652502602,-0.04649514305118554
ai,-0.0035858389195095207,0.016862893134334495,0.003197172897752963,-0.00041366893255031205,-0.003719496790232754,-0.0011060395211668452,-0.044779092182893214,0.00038379610405956787,0.026285203525035206,0.04076457564692039
befo,-0.0035858389195095207,0.016862893134334495,0.003197172897752963,-0.00041366893255031205,-0.003719496790232754,-0.0011060395211668452,-0.02461708318478092,-0.0007285985997861022,-0.027430868422286314,-0.01379210773631637
ble,-0.0035858389195095207,0.016862893134334495,0.003197172897752963,-0.00041366893255031205,-0.003719496790232754,-0.0011060395211668452,0.01371793465086898,-0.011260039002966139,0.05026918591586288,-0.01678293747998202
dy,-0.0035858389195095207,0.016862893134334495,0.003197172897752963,-0.00041366893255031205,-0.003719496790232754,-0.0011060395211668452,0.06897258801829532,-0.013206784553152526,-0.01332251321086349,0.007349680678133826
ee,-0.0035858389195095207,0.016862893134334495,0.003197172897752963,-0.00041366893255031205,-0.003719496790232754,-0.0011060395211668452,-0.02461708318478392,-0.000728598599786312,-0.027430868422279188,-0.013792107736312039
fessor,-0.0035858389195095207,0.016862893134334495,0.003197172897752963,-0.00041366893255031205,-0.003719496790232754,-0.0011060395211668452,0.0689725880182982,-0.013206784553152539,-0.013322513210855359,0.0073496806781291005
gh,-0.0035858389195095207,0.016862893134334495,0.003197172897752963,-0.00041366893255031205,-0.003719496790232754,-0.0011060395211668452,0.013717934650869578,-0.011260039002965747,0.05026918591584147,-0.016782937479982992
gonagall,-0.0035858389195095207,0.016862893134334495,0.003197172897752963,-0.00041366893255031205,-0.003719496790232754,-0.0011060395211668452,-0.0008462616278656749,-0.013032435613455927,0.026625991272282563,-0.04065486437629624
ily,-0.0035858389195095207,0.016862893134334495,0.003197172897752963,-0.00041366893255031205,-0.003719496790232754,-0.0011060395211668452,-0.0008462616278672372,-0.013032435613455604,0.026625991272277452,-0.04065486437629547
inferius,-0.0035858389195095207,0.016862893134334495,0.003197172897752963,-0.00041366893255031205,-0.003719496790232754,-0.0011060395211668452,-0.01841686120101385,-0.014700166589121521,-0.08169979800377643,0.028665033785897426
malf,-0.0035858389195095207,0.016862893134334495,0.003197172897752963,-0.00041366893255031205,-0.003719496790232754,-0.0011060395211668452,-0.005520180200537383,-0.020776788806100434,-0.07792854548727673,0.008882234855005628
nding,-0.0035858389195095207,0.016862893134334495,0.003197172897752963,-0.00041366893255031205,-0.003719496790232754,-0.0011060395211668452,-0.02814060710159063,0.0056675859612874795,-0.030063156879063257,0.04313084708796839
ons,-0.0035858389195095207,0.016862893134334495,0.003197172897752963,-0.00041366893255031205,-0.003719496790232754,-0.0011060395211668452,-0.01579168447075979,0.007959077397192593,0.09902177495779776,-0.0026027468874216296
ooked,-0.0035858389195095207,0.016862893134334495,0.003197172897752963,-0.00041366893255031205,-0.003719496790232754,-0.0011060395211668452,-0.015791684470758953,0.00795907739719239,0.09902177495779367,-0.0026027468874237295
op,-0.0035858389195095207,0.016862893134334495,0.003197172897752963,-0.00041366893255031205,-0.003719496790232754,-0.0011060395211668452,0.009942457218233208,0.028141240531944552,0.017676350064408344,0.020051776315862916
ort,-0.0035858389195095207,0.016862893134334495,0.003197172897752963,-0.00041366893255031205,-0.003719496790232754,-0.0011060395211668452,0.009942457218233653,0.028141240531943928,0.017676350064409447,0.020051776315861934
ound,-0.0035858389195095207,0.016862893134334495,0.003197172897752963,-0.00041366893255031205,-0.003719496790232754,-0.0011060395211668452,0.0099424572182327,0.028141240531944126,0.01767635006440846,0.020051776315862864
ove,-0.0035858389195095207,0.016862893134334495,0.003197172897752963,-0.00041366893255031205,-0.003719496790232754,-0.0011060395211668452,0.02300187305444639,0.025502437302230625,-0.022450711675772193,-0.019895188666249616
phlegm,-0.0035858389195095207,0.016862893134334495,0.003197172897752963,-0.00041366893255031205,-0.003719496790232754,-0.0011060395211668452,-0.012160546764482468,0.006750875912989175,-0.047374877633181676,-0.01119945924677314
pl,-0.0035858389195095207,0.016862893134334495,0.003197172897752963,-0.00041366893255031205,-0.003719496790232754,-0.0011060395211668452,-0.012160546764483271,0.006750875912989079,-0.047374877633194604,-0.011199459246773555
ro,-0.0035858389195095207,0.016862893134334495,0.003197172897752963,-0.00041366893255031205,-0.003719496790232754,-0.0011060395211668452,-0.023419971716589515,0.005675558782012011,-0.005978730221707442,-0.0038924691547034163
slughor,-0.0035858389195095207,0.016862893134334492,0.0031971728977529625,-0.0004136689325503124,-0.003719496790232754,-0.0011060395211668452,-0.049914724429211126,0.01639485033364267,-0.007011711633862199,-0.025002435219424277
sw,-0.0035858389195095207,0.016862893134334492,0.0031971728977529625,-0.0004136689325503124,-0.003719496790232754,-0.0011060395211668452,-0.049914724429211056,0.01639485033364272,-0.007011711633862244,-0.025002435219424968
tly,-0.0035858389195095207,0.016862893134334492,0.0031971728977529625,-0.0004136689325503124,-0.003719496790232754,-0.0011060395211668452,-0.04991472442921397,0.01639485033364207,-0.007011711633856863,-0.025002435219419812
tu,-0.0035858389195095207,0.016862893134334492,0.0031971728977529625,-0.0004136689325503124,-0.003719496790232754,-0.0011060395211668452,0.00637321439261724,-0.016536046786768205,0.031420425951689895,0.022769237670470885
weasle,-0.0035858389195095207,0.016862893134334492,0.0031971728977529625,-0.0004136689325503124,-0.003719496790232754,-0.0011060395211668452,0.008463981752890615,-0.017465536293637732,0.030466677978928415,-0.017665044575227145
wheel,0.006180168082952079,-0.005749833786509908,0.002471004934472435,0.006380219266121891,-0.01778337479803045,0.017504237798046236,-0.08390808458542372,0.02426177843661289,-0.013087271323189889,-0.011978572730191317
fromthe,-0.013881232776203088,-0.013886884872235833,0.012967187536478304,0.0358320777174643,-0.005347850203545328,0.003633040562095342,-0.0020348813481776864,-0.005634129940226518,-0.010466348780312601,-0.003851672493955273
hecould,-0.013881232776203088,-0.013886884872235833,0.012967187536478304,0.0358320777174643,-0.005347850203545328,0.003633040562095342,-0.0020348813481781227,-0.005634129940226687,-0.010466348780330394,-0.0038516724939569487
hinkypunk,-0.013881232776203088,-0.013886884872235833,0.012967187536478304,0.0358320777174643,-0.005347850203545328,0.003633040562095342,-0.0020348813481735214,-0.0056341299402260635,-0.010466348780331789,-0.0038516724939635363
thave,-0.013881232776203088,-0.013886884872235833,0.012967187536478304,0.0358320777174643,-0.005347850203545328,0.003633040562095342,-0.0020348813481731753,-0.005634129940226693,-0.010466348780321585,-0.0038516724939624434
angelina,0.0011351672593066216,-0.007610816811900059,0.003022733049729684,0.006263853638907361,-0.0023888246260719225,-0.01595525652600014,-0.012255849919893834,0.034486815768285835,-0.037296753950961006,0.01832236223020788
tryingto,-0.023723267704749758,-0.022402603653780405,0.021081202578193188,-0.03603846470361964,-0.00043416029929538324,-0.00585544842341007,-0.0122396833303966,-0.028110780283458276,0.0097926878071357,-0.0007468446177685446
padfoot,-0.008012343790830163,-0.011305165526741899,0.010520951971732941,0.02839838356064252,-0.0028458068735678138,-0.0025856967588477097,0.029290629670999983,0.024639695166859658,0.003398920025558979,0.026614756345827467
asthough,-0.017711013945667983,-0.017186096001779613,0.016112808599531868,0.0068075734956032,-0.0033411390431463137,-0.00019036799876777775,-0.06241121418905738,0.05268013867124407,-0.018427558527161887,-0.00743204705220325
sorcerer,-0.015837328410695777,-0.015872741001376915,0.01471410768937163,-0.033462293913201276,-0.0031236759032030052,-0.0011473131507804357,-0.017357111738026284,0.01591792490871929,-0.014958265413913704,0.01752358855806386
ensure,-0.0012328273404319527,0.0047060926331103665,-0.010097008536556948,6.148584718768953e-05,0.005542407003372171,-0.0018041403188677634,0.031157234317264058,0.021564335284538716,-0.016832074280968792,-0.09063375333303379
y,-0.003452177023027206,0.013415695503576335,0.002179368091838885,-0.0007404056478799926,-0.0015233581311711157,-0.0009048075186144949,-0.006618769134343841,0.014196649276437113,0.019113473672145373,-0.005709280103395438
drills,-0.016154638918885092,-0.01880881979435694,0.016572263207901186,-0.030718643844767152,-0.00488316250927135,-6.840374351648329e-05,-0.01627825251646909,0.08365972903185029,-0.014227789874947461,-0.009439249432658491
spew,0.0010112808389006738,-0.0022915655713017756,-0.016811883700111337,0.0006343366565767087,0.0014327699722681828,-0.015348371752986055,0.047722986675162185,-0.012436545187215714,0.028082974373051746,-0.09744222372822035
everyones,0.0136957305775152,-0.00328743086880874,-0.00036809016315267833,-0.0026183336149285747,-0.011977962570741798,0.012749452665123836,0.020276051409652,0.03583821782239165,0.01739477488393463,-0.021018792215724974
monsieur,0.01044069872622008,0.0021891717529159017,0.004609659119338533,0.00032567712080819615,0.036127697464015875,0.019797244438091402,0.029607632831832674,-0.040676639082136215,-0.03437862652935696,-0.011500212562602974
doe,0.008170998129174982,0.004385020404312461,0.004206482540070498,0.00025060011376018955,0.02797741704985764,0.014249157801244059,0.008614874919429956,-0.05967333589438036,0.0007232623083800105,-0.029386365099131652
sofa,-0.008631566134142331,-0.005229763733100587,0.010828379963751687,-0.019614347818096695,0.007705422840200909,-0.00017626490462809954,0.07674974024091752,-0.0092337586745045,0.03832964764290656,-0.010988237271358349
marquee,0.01050260605874679,0.0018998460623905363,0.004368428765030736,0.00039414783623735895,0.03380594495648591,0.0167002956060202,-0.018823498588743628,0.0460142588152141,0.028830429368345692,0.0010669113504909304
centaurs,0.005259503720703342,-0.005440847006810105,0.00529445080371173,-0.00783597665817167,0.00208813386967438,-0.020321836458149653,0.015178712719222314,0.01627881287722158,0.026156466012309778,-0.04608039046718791
alecto,0.00797768887078084,0.004507799857475004,0.0042916079380838305,0.00020027166092188774,0.029003401641206336,0.016043305979131377,-0.02160625861765694,-0.020478371676176665,0.005478654699815634,0.014030829604942353
polyjuice,0.006838400187966167,0.00040607492688226937,-0.004378517156027498,-0.0018278677089886624,-0.0021504588863271172,0.01389664702779783,-0.0521331194704504,0.007768810022263966,-0.04276319190666192,-0.03744373009222016
elphias,0.010617212515158531,0.0016215701527694728,0.0041504655313791055,0.00046426239748431094,0.03166654595366498,0.013703272790835722,0.018131535590153413,0.06036985519781943,-0.002638818969615758,-0.046575355447698724
grindylow,-0.011547143931361763,-0.011043215630688785,0.006462024571874182,0.028078992555917007,-0.0023933306943904374,0.0034864774248797056,-0.0001214907135202736,0.03989061337278725,-0.01774027883918378,-0.01661725682755234
trash,-0.02112340725869583,-0.020067749324833226,0.018868525776012272,-0.023294347577578044,-0.0011736260455479988,-0.004123016642050773,-0.003981329956812973,-0.012543123182691282,0.012101578128505722,0.01567778106478184
cmon,0.012726668931629354,-0.002331213135491921,7.462173017393968e-05,-0.0016961595773650425,-0.008716491408625378,0.00389654032185668,-0.00722824757054042,-0.02629520760470453,-0.040749382141561735,-0.0513675373378127
11,-0.0008115232968703063,-0.009078313019792686,0.005987379300078997,0.01658001834158122,-0.013009331575532228,0.012399576600245892,-0.012987078123714895,0.0005178668030876615,-0.0361237252683553,0.00540289323767483
dracos,0.011837316220685979,-0.0007729682834823604,0.0017369234702086355,-0.0017031819148749221,0.008774882423296658,0.020956428383331956,-0.0330467508962757,0.026840668491829974,0.026637455862278565,0.05788075124703047
gurg,0.013526064448393047,-0.0027987467656907434,0.0009659852661718486,0.001662187095158644,-0.0004653734191752205,-0.03426612392475384,0.03087030392146419,-0.03619882910735519,-0.01846968984854082,-0.006464264313304269
oracle,0.013526064448393047,-0.0027987467656907434,0.0009659852661718486,0.001662187095158644,-0.0004653734191752205,-0.03426612392475384,0.013506531098953322,0.0010361850985466223,-0.038482221405054175,0.0013487248582675793
tofty,0.013526064448393047,-0.0027987467656907434,0.0009659852661718486,0.001662187095158644,-0.0004653734191752205,-0.03426612392475384,-0.03671267079585771,0.008632057963284964,0.048580860210652374,-0.004993293657226522
animagus,-0.006109632479068691,-0.00827505529955822,0.0005130058069697952,0.019054787557417106,-0.0022822145211188216,-0.005802910130682889,-0.0004998328131060097,0.03282903883214576,-0.01101743167100086,0.022450214779117805
burke,-0.0025631800211444247,0.015055412753001821,0.0030999735477046423,-0.00034712521194551723,-0.0011781227914428249,0.00017958288454279122,-0.03541473852299167,0.0405422957079321,0.007361499308562382,0.03649789878599723
peakes,-0.0025631800211444247,0.015055412753001821,0.0030999735477046423,-0.00034712521194551723,-0.0011781227914428249,0.00017958288454279122,-0.018442960018687806,0.04059988923723486,-0.03645935184907797,-0.04111745911764176
pro,-0.0025631800211444247,0.015055412753001821,0.0030999735477046423,-0.00034712521194551723,-0.0011781227914428249,0.00017958288454279122,-0.035414738522990756,0.04054229570793253,0.00736149930856085,0.03649789878599683
shed,0.008610319271537173,-0.0007654319313259278,0.0016654386582811557,-0.003457744574220836,-0.005875576202926035,0.0022097280739995606,-0.004932828538543284,-0.023775476667467883,0.005321242525376232,0.017479969454637676
itd,0.01332600161712574,-0.0032445152114219267,-0.0002895838615524048,-0.0020276323435338803,-0.011146735166382442,0.0058621028402288024,-0.044005711748239924,-0.041339288287954634,-0.012535923525423678,0.009256877841327308
defensive,0.008457403910104175,0.002192363765561869,0.0010159133579499785,0.0009453017904370077,0.0037225893138959553,-0.018212584415248343,-0.018889833578168844,0.027246232094024263,0.026954756523348652,-0.0382611613064362
planets,-0.017411881156027292,-0.017281493944390082,0.011976141625954508,-0.03283065899397117,0.0005238773407950218,-0.009006721771429582,0.00989164073564147,-0.02627982559620554,0.006486166456012194,0.03465707501310332
werewolf,-0.00603521984717054,-0.006180195718578238,0.008795748066137633,0.010016122525067886,-0.0015971924682885415,0.0023513745486696824,-0.0039434024604828605,-0.03852851385516132,-0.011007087665092244,-0.0013325511787251794
extendable,0.009902009947558731,0.0012721058956989548,0.0018828460954670766,0.001069657498128676,0.004809039326628892,-0.019426464273196477,-0.023783414237649052,-0.05987627456913858,0.014733493356937783,-0.03648993327358359
rs,-0.004672999234790727,0.011782206420721782,0.0042425325943144,0.0042807904639823235,-0.003681813131501359,-0.0004222902875627179,-0.0021555058699992318,-0.0024056987126239732,0.01989362551614548,-0.025012631952847645
whinging,0.006497790823102477,-0.006375175979858391,0.004659681194713582,-0.0067928001730123795,-0.00032362083706042596,-0.028840002086322848,0.0038094710300666658,0.015547278787412046,0.02150826319093001,-0.008630293809895904
deathday,0.012142902792955981,-0.003973334124125752,-0.0032963861504407225,-0.003758243005672391,-0.020328621553210344,0.020985593050713094,-0.04457336568657875,-0.022011990306133367,0.049834221151585784,0.01853879453668905
1,-0.003922851396896603,0.010117554066750632,0.00441163590351425,-0.0018204277973984761,-0.003742329708725157,0.00023886933572696484,0.044160489779377005,0.0095057064403923,0.016825954107014957,0.08421210577225782
whatre,0.012765183403606469,-0.0030464493930262865,-0.0009069412533311231,-0.003196820733936596,-0.017557651981734625,0.016005437853842303,0.022762482614887846,0.02181395540578937,-0.0034300951157538485,0.042707015019749744
michael,0.01035543933489712,0.0008173667820101105,0.00218613508678767,0.001010221322766174,0.009335502927956462,-0.014528576059852603,-0.04585844610271954,0.045019431149290474,0.017679706773014586,0.007649977992151769
ireland,-0.00802517534630301,-0.0033668876937792123,-0.022062578882747114,-0.003693438269703316,0.0032248798873305514,-0.0017600919600374437,-0.01575374659427869,-0.0005658844674128591,0.029935690331895942,0.0016602686326007594
ain,-0.0016635540554359963,0.013826511399328606,0.0031124716956897145,-0.0002947747953521601,0.0012356323688042896,0.0014272562108381358,0.04816129323835867,-0.0012325241000424667,0.07031844535096371,0.02091701543601197
magorian,0.01294736816147197,-0.002424443669663487,0.001150804791233096,0.001535041597070434,0.0016899929089569897,-0.030093403647449068,-0.03838786779140777,-0.05458972231873722,0.020857456648152316,0.0890350484997279
bore,0.0030790974508624466,0.003833184989730715,-0.0037670865668703118,0.00031209624638778354,0.008976131671200496,-0.002716220109195512,0.003208611322154681,0.012357344671875136,-0.09165797991185583,0.05741080237635652
someones,0.01287875934596141,-0.0030133895025339697,-6.365958371844281e-05,-0.0014843525869991608,-0.008868539546015013,0.0010017693645537232,0.07917757277310589,-0.050035086264933304,-0.026909623371527636,-0.04934999552764516
hewas,-0.018523546812641917,-0.01773289499588605,0.016655848973831357,-0.010550230451536436,-0.0019130917918006123,-0.0023905848606914624,-0.05057490728253693,-0.03570517854358131,-0.04860473638637665,0.004410502793178427
intothe,-0.018523546812641917,-0.01773289499588605,0.016655848973831357,-0.010550230451536436,-0.0019130917918006123,-0.0023905848606914624,0.06221385803857533,-0.07831696813380494,0.038707134516436696,-0.0064016345887003626
upwards,0.010820519199546314,-0.00031189352699672246,0.0013016272293855248,0.0012947504119260457,0.0006536936319080883,-0.02669067415517242,0.016330714904787606,0.006843930168791913,-0.047087579244470115,0.04812355924740684
tiara,0.007366630070643487,0.004379675035591969,0.004021820173455456,0.0001812108800400983,0.026888969643600064,0.01488464018964877,0.011858149929497172,0.13507517637367966,0.03862764528094277,-0.0001037128760689122
basilisks,0.013125935119778335,-0.003989050808188839,-0.0014314468829227777,-0.003882675513549266,-0.021238728464195326,0.021805019807938014,-0.09302147490663386,-0.007778973739609278,-0.0353947783513459,-0.007119838065049849
booster,0.013125935119778335,-0.003989050808188839,-0.0014314468829227777,-0.003882675513549266,-0.021238728464195326,0.021805019807938014,0.012422591031124556,0.023734804837186475,-0.019457077012463322,0.01327333117433579
flowerpot,0.013125935119778335,-0.003989050808188839,-0.0014314468829227777,-0.003882675513549266,-0.021238728464195326,0.021805019807938014,-0.010040729104310761,-0.005625753590555708,0.021196954335083597,-0.007324302504135512
gadding,0.013125935119778335,-0.003989050808188839,-0.0014314468829227777,-0.003882675513549266,-0.021238728464195326,0.021805019807938014,-0.010040729104309252,-0.005625753590556408,0.021196954335081605,-0.007324302504138718
infirmary,0.013125935119778335,-0.003989050808188839,-0.0014314468829227777,-0.003882675513549266,-0.021238728464195326,0.021805019807938014,-0.010040729104310968,-0.0056257535905554455,0.021196954335086622,-0.0073243025041356356
justins,0.013125935119778335,-0.003989050808188839,-0.0014314468829227777,-0.003882675513549266,-0.021238728464195326,0.021805019807938014,0.03639472537923917,0.0018484029802566854,-0.05248485445979061,0.03455361821380925
patricks,0.013125935119778335,-0.003989050808188839,-0.0014314468829227777,-0.003882675513549266,-0.021238728464195326,0.021805019807938014,0.014766737788282722,-0.026822844396335133,0.08461307703937361,0.0006731612421724804
potente,0.013125935119778335,-0.003989050808188839,-0.0014314468829227777,-0.003882675513549266,-0.021238728464195326,0.021805019807938014,0.03344212488675887,-0.01955908538730052,-0.0453766698102614,-0.027352135614222416
podmore,0.012933174424888992,-0.0030858741731428184,0.000161116764089824,-0.00017971518966241535,-0.0071362744326825935,-0.015041326789763514,-0.023053657112548403,0.05810261731867637,0.015118172824524958,0.017479199623394958
prefect,0.0022859244185937733,-0.00586596540616771,0.003934232552475867,-0.010894093719436391,-0.006898922542284747,-0.0033269639531233078,0.00963816202093694,-0.03762192384587368,0.04982575149770005,0.010277041982062968
mudbloods,0.010827068891196811,-0.002155811553085542,-0.0013561207709657187,-0.0020050807239512425,-0.0035977115091823755,0.01385136253974142,0.019400577722287274,-0.0030735776989335743,0.010207766878960911,0.04701295832034457
bulgarians,-0.007446559075359664,-0.0016936456070386127,-0.026757800961682638,-0.00012281292811904248,0.002535763030115427,-0.0009964627354092396,0.03900006988908401,0.01408264767266605,0.04377544453426503,3.923269963547363e-06
furs,-0.007446559075359664,-0.0016936456070386127,-0.026757800961682638,-0.00012281292811904248,0.002535763030115427,-0.0009964627354092396,0.03900006988908365,0.014082647672666952,0.043775444534259696,3.9232699632622174e-06
hostages,-0.007446559075359666,-0.0016936456070386122,-0.026757800961682635,-0.00012281292811903933,0.002535763030115428,-0.0009964627354092403,0.08219929221133428,0.048701288037592244,-0.07133572993915666,-0.01663729928294727
